token,coefficient,absolute_coefficient
gardener,-0.17235412096566244,0.17235412096566244
great potential,-0.17234446691642397,0.17234446691642397
girl named,0.1723407388006063,0.1723407388006063
mode,0.17233333728953873,0.17233333728953873
good scenes,0.1723262177099359,0.1723262177099359
deservedly,0.1723239692488108,0.1723239692488108
characters completely,0.17230911457914072,0.17230911457914072
nicolas cage,-0.1722914026581099,0.1722914026581099
woman film,-0.17228321244870992,0.17228321244870992
change pace,-0.17228279359255838,0.17228279359255838
chainsaw massacre,0.1722826213356331,0.1722826213356331
good comedy,0.17226740067867985,0.17226740067867985
didnt,-0.17226694342492116,0.17226694342492116
sector,-0.17226647593061756,0.17226647593061756
pat morita,0.1722551073166453,0.1722551073166453
didn win,0.17224754063726191,0.17224754063726191
cylinder,-0.17224717840994408,0.17224717840994408
best comedies,-0.17224644283682625,0.17224644283682625
leone,0.1722212255176237,0.1722212255176237
able read,-0.1722205846925461,0.1722205846925461
direction movie,0.17220944479839012,0.17220944479839012
time mean,0.17220574437349284,0.17220574437349284
career woman,-0.17219857458861892,0.17219857458861892
hobbits,0.17219074650048383,0.17219074650048383
lake monster,0.17213779509104915,0.17213779509104915
pita,0.17212231922268248,0.17212231922268248
hollywood hotel,0.17211877134682801,0.17211877134682801
vision,0.1721164711370948,0.1721164711370948
complimented,0.17210891555877342,0.17210891555877342
mythos,0.17210256916512695,0.17210256916512695
best great,-0.17209235770353348,0.17209235770353348
mark strong,0.1720682595730382,0.1720682595730382
people coming,-0.17206719870521295,0.17206719870521295
just avoid,-0.1720634104050146,0.1720634104050146
knew film,-0.1720593755188272,0.1720593755188272
hula,0.17205730438732958,0.17205730438732958
dreamy,0.17204839363192798,0.17204839363192798
prompting,0.17204402366017196,0.17204402366017196
recommend fan,-0.17203806138259614,0.17203806138259614
tag team,0.17203568607134015,0.17203568607134015
wrongfully,-0.17202251637511823,0.17202251637511823
movie jokes,0.17198080022134857,0.17198080022134857
rattle,-0.17198010359478585,0.17198010359478585
start new,0.1719759854360644,0.1719759854360644
horrible job,0.17196296597624325,0.17196296597624325
beauty beast,-0.17196189258241187,0.17196189258241187
honor,-0.1719351757014638,0.1719351757014638
woman love,-0.17192269532404814,0.17192269532404814
weighty,-0.171916861000026,0.171916861000026
petersen,-0.1719066618344575,0.1719066618344575
raveena,0.1718485864616612,0.1718485864616612
hari om,0.17184033168155435,0.17184033168155435
thing big,-0.17183298332891953,0.17183298332891953
molesting,-0.17182707490207633,0.17182707490207633
publicist,0.1718192198943138,0.1718192198943138
sheltered,-0.1718169737949167,0.1718169737949167
son mother,-0.1718124212732913,0.1718124212732913
movie featuring,0.17180774083796704,0.17180774083796704
remake classic,-0.1717855554101413,0.1717855554101413
sweetly,0.17177904272019714,0.17177904272019714
grodin,-0.17175932387561912,0.17175932387561912
film pace,-0.17175456257837105,0.17175456257837105
prettier,0.17174174797387087,0.17174174797387087
scholars,0.17173855143585437,0.17173855143585437
worked film,-0.17172967984798782,0.17172967984798782
nisha,-0.17172592248786478,0.17172592248786478
film terribly,0.17171914226036372,0.17171914226036372
sure don,-0.17171804623905465,0.17171804623905465
witch project,0.17169759986621794,0.17169759986621794
benevolent,0.1716817392801918,0.1716817392801918
simply don,-0.17167780207003625,0.17167780207003625
sympathise,-0.17167346683660414,0.17167346683660414
smacking,-0.17166936010861655,0.17166936010861655
highly original,0.17166539522068353,0.17166539522068353
gould,0.1716633321842094,0.1716633321842094
boy man,-0.17165281389604772,0.17165281389604772
real substance,-0.17164739723123185,0.17164739723123185
afghans,-0.17164664070298516,0.17164664070298516
wonder kind,-0.17164076136362122,0.17164076136362122
wake,-0.17163467980192465,0.17163467980192465
camera man,-0.1716343499800974,0.1716343499800974
alert,0.17162842506368117,0.17162842506368117
duly,0.17162184750173146,0.17162184750173146
artistic value,0.17160279002168266,0.17160279002168266
worked better,0.17160202789809867,0.17160202789809867
quebec,-0.17159830850789357,0.17159830850789357
archaeological,0.17158250582956955,0.17158250582956955
son father,-0.17157777968331797,0.17157777968331797
little chance,0.17157735562931758,0.17157735562931758
unmatched,0.1715671100324779,0.1715671100324779
prototype,0.1715651732317876,0.1715651732317876
attractive woman,-0.17156384764865437,0.17156384764865437
recommend seeing,0.17152120192550788,0.17152120192550788
great comic,0.17151971329777072,0.17151971329777072
gaping plot,-0.17151773095535341,0.17151773095535341
mind good,0.17150098577913298,0.17150098577913298
minister,0.17149909497124838,0.17149909497124838
closes,-0.17149832543413163,0.17149832543413163
scene actors,0.17149072785290081,0.17149072785290081
things work,0.17145474102690603,0.17145474102690603
come later,0.17144744833161912,0.17144744833161912
jane fonda,0.1714393885592823,0.1714393885592823
enjoy life,-0.1714365945369467,0.1714365945369467
hartnett,-0.17142064661639783,0.17142064661639783
imbeciles,0.17142064170748664,0.17142064170748664
kids enjoy,-0.17141588804426683,0.17141588804426683
glad didn,-0.17140970714253048,0.17140970714253048
delinquency,0.17139867286348778,0.17139867286348778
director anthony,0.17136168798207302,0.17136168798207302
lucien,-0.1713418041285899,0.1713418041285899
brisson,0.17133918198762002,0.17133918198762002
audience left,-0.17133814479589463,0.17133814479589463
etcetera,-0.1713296434754856,0.1713296434754856
injected,-0.17130736848106154,0.17130736848106154
lands,-0.17130135992303702,0.17130135992303702
prizes,0.17128494976695705,0.17128494976695705
lister,-0.1712733462448328,0.1712733462448328
director producer,0.17126290796867152,0.17126290796867152
time yes,-0.17126113566235415,0.17126113566235415
extraordinarily,-0.1712204495604426,0.1712204495604426
quite obvious,-0.1712164409563529,0.1712164409563529
gets worse,-0.17120968069510106,0.17120968069510106
usual suspects,-0.17120107490615952,0.17120107490615952
tuesday,0.1711951417979724,0.1711951417979724
carpenters,0.17118736810065224,0.17118736810065224
meant film,0.17118329621081774,0.17118329621081774
deep love,0.17118192450640451,0.17118192450640451
producing,-0.17118139663032464,0.17118139663032464
films worth,-0.17118038046857448,0.17118038046857448
rental fee,-0.1711606520797504,0.1711606520797504
peter,0.17114178331294996,0.17114178331294996
facial expression,-0.1711355753958876,0.1711355753958876
mary ellen,-0.17110459521879776,0.17110459521879776
doors,-0.17110178096286174,0.17110178096286174
foes,0.1710978672001359,0.1710978672001359
film changes,-0.17109072813928383,0.17109072813928383
accurately,0.17108951603401004,0.17108951603401004
quite unusual,-0.1710893525640449,0.1710893525640449
besieged,-0.171079806007909,0.171079806007909
film allows,0.17107580263880234,0.17107580263880234
olympia dukakis,0.17106855693103654,0.17106855693103654
film longer,0.17103316777923702,0.17103316777923702
troublesome,0.17100105326514153,0.17100105326514153
revelations,-0.17099578312300456,0.17099578312300456
british television,0.17099037504732198,0.17099037504732198
forces,-0.17097474720707606,0.17097474720707606
point things,-0.1709744635395156,0.1709744635395156
time make,0.17096672950900502,0.17096672950900502
spikes,0.17096579800806153,0.17096579800806153
acting did,-0.170962200776116,0.170962200776116
motif,0.17090754365621486,0.17090754365621486
happen film,0.17090245259426,0.17090245259426
stratten,-0.17089117663245404,0.17089117663245404
dorothy stratten,-0.17089117663245387,0.17089117663245387
film appearance,0.17088231748144975,0.17088231748144975
invigorating,0.17087663796886704,0.17087663796886704
branded,-0.17087145769957607,0.17087145769957607
best sound,0.17086748335818658,0.17086748335818658
effects terrible,0.17085559224831565,0.17085559224831565
good pretty,-0.17084866201682164,0.17084866201682164
opera house,-0.17083708322393543,0.17083708322393543
design,-0.1708370531788329,0.1708370531788329
seen twice,0.17082408833952942,0.17082408833952942
way looks,0.17082254509922665,0.17082254509922665
cliche ridden,-0.17081175073744218,0.17081175073744218
brewing,-0.17079675644251235,0.17079675644251235
film sucks,-0.17079324851640668,0.17079324851640668
story difficult,-0.1707905404335711,0.1707905404335711
furst,0.17078288728094518,0.17078288728094518
thing really,-0.17077108338015645,0.17077108338015645
like add,-0.17076202083280612,0.17076202083280612
sacrificial,-0.17075229701596648,0.17075229701596648
venus,-0.17074531989427652,0.17074531989427652
suggest movie,-0.1707423449977543,0.1707423449977543
bad far,-0.17073882407685453,0.17073882407685453
heavyweight,-0.17073876233703333,0.17073876233703333
scenes actually,-0.17073723250626885,0.17073723250626885
trapped inside,-0.17073476496073975,0.17073476496073975
paved way,0.1707240390384886,0.1707240390384886
think end,-0.17069706451420544,0.17069706451420544
maybe film,0.1706931777797282,0.1706931777797282
ness,0.1706914295713958,0.1706914295713958
exchanging,-0.1706912314823717,0.1706912314823717
half funny,-0.17067327244104857,0.17067327244104857
big role,0.1706658893938309,0.1706658893938309
dum,0.1706430802956593,0.1706430802956593
think did,0.17063052994752265,0.17063052994752265
film expected,-0.1706095232541348,0.1706095232541348
wizard oz,0.1705960746456384,0.1705960746456384
like picture,-0.17059237672271954,0.17059237672271954
saying great,0.17059014846429146,0.17059014846429146
sincerity,-0.17058546349301573,0.17058546349301573
savage steve,0.1705832537182406,0.1705832537182406
need look,-0.17057221597294608,0.17057221597294608
people saw,-0.17056002208711532,0.17056002208711532
gravity,-0.17054494293235575,0.17054494293235575
people reason,-0.1705408490908476,0.1705408490908476
cary grant,-0.17053188136215774,0.17053188136215774
intensive,0.17052799079759298,0.17052799079759298
daryl hannah,0.1705256484242931,0.1705256484242931
scholar,0.17052121256927705,0.17052121256927705
gets quite,-0.17051833859167742,0.17051833859167742
slant,-0.1705125214227494,0.1705125214227494
funny charming,-0.17050432547450495,0.17050432547450495
camera make,0.1705025666877883,0.1705025666877883
photography music,0.17049203254906198,0.17049203254906198
break away,-0.1704898589426399,0.1704898589426399
aborigines,0.17045973817296386,0.17045973817296386
good work,0.1704402527800991,0.1704402527800991
movie doing,-0.1704296364913494,0.1704296364913494
white woman,0.17042170022711792,0.17042170022711792
movie musicals,-0.17041331353099434,0.17041331353099434
nod,-0.17039583624802507,0.17039583624802507
rag tag,-0.1703934878509841,0.1703934878509841
crate,-0.17039007528821085,0.17039007528821085
survivor,-0.17039005607664476,0.17039005607664476
american military,-0.17037723949481504,0.17037723949481504
woman finds,-0.17036812732749543,0.17036812732749543
theater,-0.17032898377272462,0.17032898377272462
broad,0.17032724850420525,0.17032724850420525
conan doyle,0.17032198823977432,0.17032198823977432
make appear,0.17029724551795722,0.17029724551795722
latest,0.1702841328955715,0.1702841328955715
steals film,-0.17028327806312085,0.17028327806312085
scene stealing,0.1702821410141507,0.1702821410141507
really sucked,-0.17027860580599324,0.17027860580599324
impersonating,0.17027042945380685,0.17027042945380685
micheal,0.1702694684328747,0.1702694684328747
marvelous film,0.17026784538937492,0.17026784538937492
momentarily,-0.17025402886623917,0.17025402886623917
getting way,-0.17024993555575296,0.17024993555575296
stephen,-0.17024055465204468,0.17024055465204468
penetrate,0.17021002642372254,0.17021002642372254
particles,-0.17020323330173595,0.17020323330173595
vivien,-0.1702025540145149,0.1702025540145149
really goes,-0.17019948339429447,0.17019948339429447
said good,0.1701755322617899,0.1701755322617899
times worse,0.1701376784334033,0.1701376784334033
gave chance,-0.17012375148079745,0.17012375148079745
mirrored,-0.17012349437779503,0.17012349437779503
suicide attempt,-0.17012077459548997,0.17012077459548997
fertile,-0.17009112639182974,0.17009112639182974
plastic surgeon,-0.17008263802866455,0.17008263802866455
stars instead,-0.17007025072236523,0.17007025072236523
legit,0.17005749506734497,0.17005749506734497
shannon,-0.17004761111473063,0.17004761111473063
film practically,-0.1700425060015971,0.1700425060015971
sybok,-0.17003014705508884,0.17003014705508884
didn allow,0.17002420545079822,0.17002420545079822
watched enjoyed,0.17000464413480681,0.17000464413480681
big business,0.16999039283965184,0.16999039283965184
plus great,0.16999027621528007,0.16999027621528007
fun bad,-0.16998024296714256,0.16998024296714256
story simply,-0.1699786490360865,0.1699786490360865
face film,0.16997660889221314,0.16997660889221314
believe great,0.1699746310714834,0.1699746310714834
pretty sad,-0.1699586678929936,0.1699586678929936
south,-0.16994848375849497,0.16994848375849497
times minutes,-0.16994391264733577,0.16994391264733577
wall wall,-0.1699418944757447,0.1699418944757447
hard really,-0.16992564173648295,0.16992564173648295
saw video,-0.1699206320083273,0.1699206320083273
blasphemous,-0.1699202839152954,0.1699202839152954
shoves,0.16991819278668716,0.16991819278668716
waiting movie,-0.1699022464465507,0.1699022464465507
cyborg,-0.16989638745954994,0.16989638745954994
harmed,-0.16989336643017314,0.16989336643017314
communicates,0.1698841382054725,0.1698841382054725
guy makes,-0.16987354894919973,0.16987354894919973
character comes,0.1698487730516864,0.1698487730516864
series finale,-0.16984838056641766,0.16984838056641766
foursome,0.16983277702990413,0.16983277702990413
goddamn,0.16982859615458734,0.16982859615458734
martino,-0.16982097722359607,0.16982097722359607
